subject_id,theta
claude-code_claude-opus-4-1-20250805_at_anthropic,-0.7285991907119751
mini-swe-agent_gpt-5_at_openai,-0.44762954115867615
terminus-2_gemini-2_5-pro_at_gemini,-0.07193151861429214
codex_gpt-5-mini_at_openai,-0.7437506914138794
terminus-2_accounts/fireworks/models/minimax-m2_at_fireworks_ai,-0.7974888682365417
mini-swe-agent_claude-haiku-4-5-20251001_at_anthropic,-0.9119910597801208
terminus-2_minimax-m2_1_at_openai,-0.9892752766609192
openhands_gpt-5-mini_at_openai,-1.37526535987854
terminus-2_claude-haiku-4-5-20251001_at_anthropic,-0.6874169707298279
terminus-2_moonshotai/kimi-k2-instruct-0905_at_together_ai,-1.102439522743225
claude-code_claude-haiku-4-5-20251001_at_anthropic,-1.4208484888076782
aone-agent_qwen/qwen3-coder-480b-a35b-instruct-fp8_at_modelscope,-1.508030891418457
openhands_grok-4-0709_at_xai,-1.0614852905273438
openhands_moonshotai/kimi-k2-instruct-0905_at_together_ai,-1.2868497371673584
mini-swe-agent_gemini-2_5-pro_at_gemini,-1.626321792602539
mini-swe-agent_grok-code-fast-1_at_xai,-1.3213961124420166
openhands_qwen/qwen3-coder-480b-a35b-instruct-fp8_at_together_ai,-1.2188935279846191
mini-swe-agent_grok-4-0709_at_xai,-0.9502869248390198
terminus-2_accounts/fireworks/models/glm-4p6_at_fireworks_ai,-0.9077323079109192
terminus-2_gpt-5-mini_at_openai,-1.55924654006958
terminus-2_qwen/qwen3-coder-480b-a35b-instruct-fp8_at_together_ai,-1.477112889289856
terminus-2_grok-4-0709_at_xai,-1.6594030857086182
mini-swe-agent_gpt-5-mini_at_openai,-1.7802408933639526
gemini-cli_gemini-2_5-pro_at_gemini,-1.3627022504806519
terminus-2_openai/gpt-oss-120b_at_together_ai,-1.8175404071807861
mini-swe-agent_gemini-2_5-flash_at_gemini,-1.789957046508789
terminus-2_gemini-2_5-flash_at_gemini,-2.1152124404907227
openhands_gemini-2_5-pro_at_gemini,-1.7006081342697144
openhands_gemini-2_5-flash_at_gemini,-2.4903814792633057
gemini-cli_gemini-2_5-flash_at_gemini,-2.5354325771331787
mini-swe-agent_openai/gpt-oss-120b_at_together_ai,-2.5980746746063232
terminus-2_grok-code-fast-1_at_xai,-2.151995897293091
openhands_claude-haiku-4-5-20251001_at_anthropic,-1.912137508392334
codex_gpt-5-nano_at_openai,-2.829113006591797
openhands_gpt-5-nano_at_openai,-2.9635696411132812
terminus-2_gpt-5-nano_at_openai,-3.644169330596924
mini-swe-agent_gpt-5-nano_at_openai,-3.5221238136291504
mini-swe-agent_openai/gpt-oss-20b_at_together_ai,-4.922862529754639
terminus-2_openai/gpt-oss-20b_at_together_ai,-4.407190322875977
