subject_id,theta
openhands_gpt_5,0.30280542373657227
terminus_2_gpt_5_codex,0.7273886203765869
terminus_2_kimi_k2_5,0.139024555683136
goose_claude_sonnet_4_5,0.47858962416648865
crux_gpt_5_1_codex_mini,0.09363525360822678
terminus_2_claude_sonnet_4_5,-0.19542747735977173
maya_claude_4_5_sonnet,0.5090680718421936
openhands_claude_sonnet_4_5,0.5637990832328796
mini_swe_agent_claude_sonnet_4_5,0.5850160717964172
terminus_2_minimax_m2_5,0.07023877650499344
mini_swe_agent_gpt_5_codex,0.34862184524536133
claude_code_claude_sonnet_4_5,0.14894132316112518
terminus_2_deepseek_v3_2,-0.12171529978513718
terminus_2_claude_opus_4_1,-0.15324509143829346
openhands_claude_opus_4_1,-0.24844950437545776
terminus_2_gpt_5_1_codex,-0.1809317171573639
crux_minimax_m2_1,-0.5353740453720093
terminus_2_kimi_k2_thinking,-0.10481642931699753
goose_claude_haiku_4_5,-0.41148069500923157
terminus_2_gpt_5,-0.7256278991699219
mini_swe_agent_claude_opus_4_1,-0.09057405591011047
spoox_m_gpt_5_mini,-0.3749271631240845
claude_code_claude_opus_4_1,-0.35675111413002014
mini_swe_agent_gpt_5,-1.0755900144577026
terminus_2_glm_4_7,-0.7668154835700989
crux_glm_4_7,-1.0998125076293945
terminus_2_gemini_2_5_pro,-1.2008682489395142
codex_cli_gpt_5_mini,-1.0879536867141724
terminus_2_minimax_m2,-1.32218599319458
mini_swe_agent_claude_haiku_4_5,-1.1651326417922974
openhands_gpt_5_mini,-0.739663302898407
terminus_2_minimax_m2_1,-0.9972062706947327
terminus_2_claude_haiku_4_5,-1.4668382406234741
terminus_2_kimi_k2_instruct,-0.7805784344673157
claude_code_claude_haiku_4_5,-1.3735597133636475
openhands_grok_4,-0.9606642723083496
dakou_agent_qwen_3_coder_480b,-1.0943806171417236
openhands_kimi_k2_instruct,-0.9703134298324585
mini_swe_agent_gemini_2_5_pro,-1.5829097032546997
mini_swe_agent_grok_code_fast_1,-1.6769437789916992
openhands_qwen_3_coder_480b,-1.6504402160644531
mini_swe_agent_grok_4,-1.529316782951355
terminus_2_glm_4_6,-1.844359278678894
terminus_2_gpt_5_mini,-1.347687005996704
terminus_2_qwen_3_coder_480b,-1.7721946239471436
terminus_2_grok_4,-2.0633671283721924
mini_swe_agent_gpt_5_mini,-1.8814380168914795
gemini_cli_gemini_2_5_pro,-2.406503915786743
terminus_2_gpt_oss_120b,-1.7975372076034546
mini_swe_agent_gemini_2_5_flash,-2.606743812561035
terminus_2_gemini_2_5_flash,-2.9569952487945557
openhands_gemini_2_5_pro,-2.103269100189209
openhands_gemini_2_5_flash,-2.4088523387908936
gemini_cli_gemini_2_5_flash,-2.927863597869873
mini_swe_agent_gpt_oss_120b,-3.4393856525421143
terminus_2_grok_code_fast_1,-2.887183427810669
openhands_claude_haiku_4_5,-3.1656651496887207
codex_cli_gpt_5_nano,-4.617602825164795
openhands_gpt_5_nano,-4.008553504943848
terminus_2_gpt_5_nano,-3.471914529800415
mini_swe_agent_gpt_5_nano,-4.5624284744262695
mini_swe_agent_gpt_oss_20b,-9.217511177062988
terminus_2_gpt_oss_20b,-9.125395774841309
