,b,b_std
pytest-dev__pytest-7236,-1.916031002998352,0.66598046
pytest-dev__pytest-7324,0.38379335403442383,0.4475266
pytest-dev__pytest-7432,-1.167532205581665,0.47005987
pytest-dev__pytest-7490,0.13268345594406128,0.39615363
pytest-dev__pytest-7521,-2.863708257675171,0.5196775
pytest-dev__pytest-7571,-2.3707430362701416,0.81421614
pytest-dev__pytest-7982,-3.2308905124664307,0.59381354
pytest-dev__pytest-8399,-3.305699348449707,0.7845802
scikit-learn__scikit-learn-10297,-2.1450772285461426,0.73654246
scikit-learn__scikit-learn-10844,-3.9409167766571045,0.72502756
scikit-learn__scikit-learn-10908,-1.1980018615722656,0.5622399
scikit-learn__scikit-learn-11310,-2.6939499378204346,0.65948063
scikit-learn__scikit-learn-11578,-4.955865859985352,1.478106
scikit-learn__scikit-learn-12585,-3.2395846843719482,0.8202018
scikit-learn__scikit-learn-12682,-0.13786180317401886,0.5425189
scikit-learn__scikit-learn-12973,0.3054732382297516,0.47633246
scikit-learn__scikit-learn-13124,0.46806275844573975,0.4049344
scikit-learn__scikit-learn-13135,-1.2981812953948975,0.63900197
scikit-learn__scikit-learn-13142,-1.148295521736145,0.4716837
scikit-learn__scikit-learn-13328,-3.9158968925476074,0.97607774
scikit-learn__scikit-learn-13439,-3.960723638534546,0.78519076
scikit-learn__scikit-learn-13496,-2.4383559226989746,0.69811934
scikit-learn__scikit-learn-13779,-2.563433885574341,0.7460001
scikit-learn__scikit-learn-14053,-2.705596685409546,0.6104799
scikit-learn__scikit-learn-14087,-0.065142422914505,0.5072174
scikit-learn__scikit-learn-14141,-4.912455081939697,0.9350786
scikit-learn__scikit-learn-14496,-3.9241487979888916,0.97097546
scikit-learn__scikit-learn-14629,2.801074504852295,0.59847903
scikit-learn__scikit-learn-14710,-1.609452486038208,0.4761757
scikit-learn__scikit-learn-14894,-3.356628179550171,0.93658406
scikit-learn__scikit-learn-14983,0.5471776723861694,0.35215712
scikit-learn__scikit-learn-15100,-2.794252634048462,0.6445978
scikit-learn__scikit-learn-25102,1.0869286060333252,0.47468558
scikit-learn__scikit-learn-25232,-3.419731616973877,0.94685423
scikit-learn__scikit-learn-25747,7.193324565887451,1.6701467
scikit-learn__scikit-learn-25931,-1.3586443662643433,0.40907454
scikit-learn__scikit-learn-25973,-1.205992341041565,0.6073943
scikit-learn__scikit-learn-26194,7.410229682922363,1.9597533
scikit-learn__scikit-learn-26323,-1.9309232234954834,0.6465081
scikit-learn__scikit-learn-9288,-3.423272132873535,0.9289737
sphinx-doc__sphinx-10323,-0.4310145974159241,0.4317357
sphinx-doc__sphinx-10435,3.286628246307373,0.7992705
sphinx-doc__sphinx-10449,-0.14427338540554047,0.4386268
sphinx-doc__sphinx-10466,-2.800788164138794,0.74393344
sphinx-doc__sphinx-10614,7.331175327301025,1.5964587
sphinx-doc__sphinx-10673,-0.08558161556720734,0.45694754
sphinx-doc__sphinx-11445,-0.5072544813156128,0.44009417
sphinx-doc__sphinx-11510,7.387862682342529,1.6767066
sphinx-doc__sphinx-7440,-0.8584066033363342,0.4103341
sphinx-doc__sphinx-7454,0.0737462118268013,0.45256427
sphinx-doc__sphinx-7462,7.336182594299316,1.900014
sphinx-doc__sphinx-7590,7.285342693328857,2.1897268
sphinx-doc__sphinx-7748,7.182031154632568,2.1316583
sphinx-doc__sphinx-7757,-1.0890750885009766,0.5228795
sphinx-doc__sphinx-7889,-0.5048930048942566,0.4495574
sphinx-doc__sphinx-7910,-2.6948347091674805,0.6711796
sphinx-doc__sphinx-7985,7.514074325561523,1.8243222
sphinx-doc__sphinx-8035,-2.0048043727874756,0.7441142
sphinx-doc__sphinx-8056,2.126641273498535,0.53596455
sphinx-doc__sphinx-8120,-0.6835142374038696,0.5903574
sphinx-doc__sphinx-8265,2.31988525390625,0.50230896
sphinx-doc__sphinx-8269,-1.8338768482208252,0.5503863
sphinx-doc__sphinx-8459,-1.1065369844436646,0.65280956
sphinx-doc__sphinx-8475,-2.0513007640838623,0.5884697
sphinx-doc__sphinx-8548,4.395556926727295,0.85675853
sphinx-doc__sphinx-8551,0.30969664454460144,0.42294556
sphinx-doc__sphinx-8593,-1.0776588916778564,0.52201086
sphinx-doc__sphinx-8595,-2.715686798095703,0.6156133
sphinx-doc__sphinx-8621,0.027635997161269188,0.45465654
sphinx-doc__sphinx-8638,2.180401086807251,0.5503159
sphinx-doc__sphinx-8721,-1.872070550918579,0.627077
sphinx-doc__sphinx-9229,7.312252998352051,1.5980139
sphinx-doc__sphinx-9230,-0.6874905824661255,0.49002692
sphinx-doc__sphinx-9258,1.4079458713531494,0.44981426
sphinx-doc__sphinx-9281,-1.0235800743103027,0.5216144
sphinx-doc__sphinx-9320,-1.703550100326538,0.48546255
sphinx-doc__sphinx-9367,-1.7391244173049927,0.51464844
sphinx-doc__sphinx-9461,4.276222229003906,1.1170334
sphinx-doc__sphinx-9591,0.39463162422180176,0.4443075
sphinx-doc__sphinx-9602,7.327798843383789,1.718239
sphinx-doc__sphinx-9658,0.7590879797935486,0.35698318
sphinx-doc__sphinx-9673,-1.9196029901504517,0.54506224
sphinx-doc__sphinx-9698,-2.046332597732544,0.50587213
sphinx-doc__sphinx-9711,-4.8001885414123535,0.95482945
sympy__sympy-11618,-3.5318925380706787,0.9714314
sympy__sympy-12096,-2.173887014389038,0.7415316
sympy__sympy-12419,-1.2587816715240479,0.4990868
sympy__sympy-12481,-1.1208436489105225,0.6099421
sympy__sympy-12489,1.8027511835098267,0.40241587
sympy__sympy-13031,1.5356099605560303,0.48665327
sympy__sympy-13091,1.4947142601013184,0.46482757
sympy__sympy-13372,-1.4663479328155518,0.6174123
sympy__sympy-13480,-2.831718921661377,0.5933505
sympy__sympy-13551,0.7613331079483032,0.535182
sympy__sympy-13615,-0.3667387366294861,0.34514028
sympy__sympy-13647,-2.4224231243133545,0.7233622
sympy__sympy-13757,-2.2377371788024902,0.63019186
sympy__sympy-13798,4.307309627532959,1.0249386
sympy__sympy-13852,7.40841817855835,1.5022235
sympy__sympy-13877,1.6655335426330566,0.48923382
sympy__sympy-13878,1.4559110403060913,0.4423598
sympy__sympy-13974,2.5341475009918213,0.4936269
sympy__sympy-14248,4.318460464477539,1.2367795
sympy__sympy-14531,-1.4707454442977905,0.6512662
sympy__sympy-14711,-2.7056851387023926,0.7448808
sympy__sympy-14976,1.9123889207839966,0.39258635
sympy__sympy-15017,-0.15029875934123993,0.42347497
sympy__sympy-15345,-1.189494252204895,0.5188912
sympy__sympy-15349,-2.0020365715026855,0.6666498
sympy__sympy-15599,2.1725375652313232,0.48023665
sympy__sympy-15809,-1.447429895401001,0.6465692
sympy__sympy-15875,0.8461052775382996,0.41226584
sympy__sympy-15976,1.4997892379760742,0.48014206
sympy__sympy-16450,-2.8353168964385986,0.5723028
sympy__sympy-16597,7.4353928565979,2.1644802
sympy__sympy-16766,-2.8766591548919678,0.51970595
sympy__sympy-16792,-1.8470641374588013,0.6681961
sympy__sympy-16886,-4.994901180267334,1.0864886
sympy__sympy-17139,-0.9903888702392578,0.7422823
sympy__sympy-17318,2.8034439086914062,0.7611989
sympy__sympy-17630,7.590254783630371,1.9143136
sympy__sympy-17655,-1.3822927474975586,0.54032135
sympy__sympy-18189,-1.9784879684448242,0.6082558
sympy__sympy-18199,7.524137496948242,1.9445169
sympy__sympy-18211,1.3074085712432861,0.48325118
sympy__sympy-18698,2.0272610187530518,0.5117978
sympy__sympy-18763,3.526272773742676,0.6358273
sympy__sympy-19040,1.3326523303985596,0.5595985
sympy__sympy-19346,-1.2266782522201538,0.47728828
sympy__sympy-19495,-0.03929116576910019,0.5146253
sympy__sympy-19637,-2.5611300468444824,0.7671658
sympy__sympy-19783,-0.8843837976455688,0.42418462
sympy__sympy-19954,-2.3540358543395996,0.71353346
sympy__sympy-20154,-3.929550886154175,0.9917952
sympy__sympy-20428,7.6328816413879395,1.2856286
sympy__sympy-20438,7.365898132324219,1.8996099
sympy__sympy-20590,-1.572777271270752,0.6977492
sympy__sympy-20801,-0.18787261843681335,0.4148635
sympy__sympy-20916,2.401812791824341,0.44701874
sympy__sympy-21379,0.4639553725719452,0.4580282
sympy__sympy-21596,7.475496768951416,2.0616972
sympy__sympy-21612,3.236922025680542,0.8861904
sympy__sympy-21847,-3.1727302074432373,0.72447705
sympy__sympy-21930,7.405216217041016,2.1021826
sympy__sympy-22080,7.219459056854248,1.7895879
sympy__sympy-22456,-1.4280651807785034,0.7208984
sympy__sympy-22714,-1.6777825355529785,0.68344533
sympy__sympy-22914,-2.7873363494873047,0.7578441
sympy__sympy-23262,-1.205572247505188,0.4814549
sympy__sympy-23413,1.4881755113601685,0.46180555
sympy__sympy-23534,-2.6499438285827637,0.61560065
sympy__sympy-23824,-3.278245210647583,0.79788184
sympy__sympy-23950,0.6742550730705261,0.48510572
sympy__sympy-24066,-0.16697582602500916,0.35875475
sympy__sympy-24213,-3.2781360149383545,0.6657899
sympy__sympy-24443,-0.8127312064170837,0.40266892
sympy__sympy-24539,-2.311251163482666,0.65892994
sympy__sympy-24562,-0.6552497744560242,0.43642747
sympy__sympy-24661,-3.231621026992798,0.8848169
