,b,b_std
ansible__ansible-d72025be751c894673ba85caa063d835a0ad3a8c,6.649347305297852,2.3757095
ansible__ansible-d9f1866249756efc264b00ff7497e92c11a9885f,-1.8412991762161255,0.7401924
ansible__ansible-de01db08d00c8d2438e1ba5989c313ba16a145b0,-0.17587682604789734,0.62848705
ansible__ansible-de5858f48dc9e1ce9117034e0d7e76806f420ca8,6.628931999206543,5.014476
ansible__ansible-deb54e4c5b32a346f1f0b0a14f1c713d2cc2e961,0.5962224006652832,0.569422
ansible__ansible-e0c91af45fa9af575d10fd3e724ebc59d2b2d6ac,-2.487061023712158,0.944404
ansible__ansible-e22e103cdf8edc56ff7d9b848a58f94f1471a263,-0.6019916534423828,0.6362558
ansible__ansible-e40889e7112ae00a21a2c74312b330e67a766cc0,6.640096664428711,2.7540455
ansible__ansible-e64c6c1ca50d7d26a8e7747d8eb87642e767cd74,6.663245677947998,2.8011215
ansible__ansible-e9e6001263f51103e96e58ad382660df0f3d0e39,-0.9102311730384827,0.6352554
ansible__ansible-ea04e0048dbb3b63f876aad7020e1de8eee9f362,-0.5620383024215698,0.6438515
ansible__ansible-ecea15c508f0e081525be036cf76bbb56dbcdd9d,6.736247539520264,3.5340183
ansible__ansible-ed6581e4db2f1bec5a772213c3e186081adc162d,-1.8419476747512817,0.62574357
ansible__ansible-eea46a0d1b99a6dadedbb6a3502d599235fa7ec3,6.648999214172363,2.9479015
ansible__ansible-f02a62db509dc7463fab642c9c3458b9bc3476cc,6.774399757385254,3.529012
ansible__ansible-f327e65d11bb905ed9f15996024f857a95592629,0.5486090779304504,0.7299318
ansible__ansible-f86c58e2d235d8b96029d102c71ee2dfafd57997,6.741687297821045,3.136795
ansible__ansible-f8ef34672b961a95ec7282643679492862c688ec,0.1718672215938568,0.6122765
ansible__ansible-fb144c44144f8bd3542e71f5db62b6d322c7bd85,0.5734540224075317,0.633794
element-hq__element-web-1077729a19c0ce902e713cf6fab42c91fb7907f1,6.752443313598633,3.0360243
element-hq__element-web-1216285ed2e82e62f8780b6702aa0f9abdda0b34,6.735292434692383,2.7503262
element-hq__element-web-18c03daa865d3c5b10e52b669cd50be34c67b2e5,-0.5640071034431458,0.5358355
element-hq__element-web-27139ca68eb075a4438c18fca184887002a4ffbc,-1.3662683963775635,0.5154371
element-hq__element-web-2760bfc8369f1bee640d6d7a7e910783143d4c5f,6.631058692932129,2.753974
element-hq__element-web-33299af5c9b7a7ec5a9c31d578d4ec5b18088fb7,6.787729740142822,3.4738743
element-hq__element-web-33e8edb3d508d6eefb354819ca693b7accc695e7,-1.413964033126831,0.6297772
element-hq__element-web-404c412bcb694f04ba0c4d5479541203d701bca0,1.5411921739578247,0.71947646
element-hq__element-web-41dfec20bfe9b62cddbbbf621bef2e9aa9685157,2.0182621479034424,0.9230695
element-hq__element-web-44b98896a79ede48f5ad7ff22619a39d5f6ff03c,6.799949645996094,3.5064929
element-hq__element-web-459df4583e01e4744a52d45446e34183385442d6,6.840763092041016,2.7223794
element-hq__element-web-494d9de6f0a94ffb491e74744d2735bce02dc0ab,0.5168370604515076,0.5496907
element-hq__element-web-4c6b0d35add7ae8d58f71ea1711587e31081444b,0.575761079788208,0.6680127
element-hq__element-web-4fec436883b601a3cac2d4a58067e597f737b817,6.810291290283203,3.0021825
element-hq__element-web-53a9b6447bd7e6110ee4a63e2ec0322c250f08d1,6.647207736968994,4.8906536
element-hq__element-web-53b42e321777a598aaf2bb3eab22d710569f83a8,-0.17412219941616058,0.5338242
element-hq__element-web-56c7fc1948923b4b3f3507799e725ac16bcf8018,6.617886543273926,2.8087497
element-hq__element-web-582a1b093fc0b77538052f45cbb9c7295f991b51,1.992335319519043,0.95562047
element-hq__element-web-5dfde12c1c1c0b6e48f17e3405468593e39d9492,6.657825469970703,3.7642608
element-hq__element-web-5e8488c2838ff4268f39db4a8cca7d74eecf5a7e,0.5778975486755371,0.5914594
element-hq__element-web-6205c70462e0ce2e1e77afb3a70b55d0fdfe1b31,-0.14794740080833435,0.4851671
element-hq__element-web-66d0b318bc6fee0d17b54c1781d6ab5d5d323135,6.637632369995117,4.299307
element-hq__element-web-6961c256035bed0b7640a6e5907652c806968478,-0.5822450518608093,0.5489911
element-hq__element-web-71fe08ea0f159ccb707904d87f0a4aef205a167c,2.1110455989837646,0.8233299
element-hq__element-web-72a8f8f03b1a01bb70ef8a5bb61759416991b32c,1.0059435367584229,0.766329
element-hq__element-web-75c2c1a572fa45d1ea1d1a96e9e36e303332ecaa,6.7621965408325195,2.4062297
element-hq__element-web-772df3021201d9c73835a626df8dcb6334ad9a3e,2.015084743499756,0.83587927
element-hq__element-web-776ffa47641c7ec6d142ab4a47691c30ebf83c2e,6.841503620147705,1.7350453
element-hq__element-web-7c63d52500e145d6fff6de41dd717f61ab88d02f,0.9820479154586792,0.6199395
element-hq__element-web-880428ab94c6ea98d3d18dcaeb17e8767adcb461,1.4332817792892456,0.70822394
element-hq__element-web-8f3c8b35153d2227af45f32e46bd1e15bd60b71f,2.0248284339904785,0.8627516
element-hq__element-web-923ad4323b2006b2b180544429455ffe7d4a6cc3,-0.5690457224845886,0.6096168
element-hq__element-web-9a31cd0fa849da810b4fac6c6c015145e850b282,2.834566354751587,1.122805
element-hq__element-web-9bf77963ee5e036d54b2a3ca202fbf6378464a5e,0.9931515455245972,0.5402195
element-hq__element-web-a692fe21811f88d92e8f7047fc615e4f1f986b0f,1.4728357791900635,0.86727047
element-hq__element-web-ad26925bb6628260cfe0fcf90ec0a8cba381f4a4,2.905012607574463,1.2589605
element-hq__element-web-aeabf3b18896ac1eb7ae9757e66ce886120f8309,6.701959133148193,3.7993917
element-hq__element-web-aec454dd6feeb93000380523cbb0b3681c0275fd,6.697512149810791,4.533774
element-hq__element-web-b007ea81b2ccd001b00f332bee65070aa7fc00f9,6.851573944091797,2.0701556
element-hq__element-web-b7fea97bb68c6628a644580076f840109132f074,0.9576878547668457,0.61837965
element-hq__element-web-ca58617cee8aa91c93553449bfdf9b3465a5119b,3.0228946208953857,1.0267706
element-hq__element-web-ca8b1b04effb4fec0e1dd3de8e3198eeb364d50e,-0.5279036164283752,0.7641625
element-hq__element-web-ce554276db97b9969073369fefa4950ca8e54f84,0.5502722859382629,0.57551855
element-hq__element-web-cf3c899dd1f221aa1a1f4c5a80dffc05b9c21c85,6.7147216796875,3.2913942
element-hq__element-web-d06cf09bf0b3d4a0fbe6bd32e4115caea2083168,1.0172783136367798,0.72634983
element-hq__element-web-d405160080bbe804f7e9294067d004a7d4dad9d6,2.001063108444214,0.9005271
element-hq__element-web-dae13ac8522fc6d41e64d1ac6e3174486fdcce0c,2.0007753372192383,0.7660566
element-hq__element-web-e15ef9f3de36df7f318c083e485f44e1de8aad17,6.816902160644531,2.5876348
element-hq__element-web-ecfd1736e5dd9808e87911fc264e6c816653e1a9,6.89232063293457,3.0057337
element-hq__element-web-ee13e23b156fbad9369d6a656c827b6444343d4f,-0.9333622455596924,0.6957641
element-hq__element-web-f0359a5c180b8fec4329c77adcf967c8d3b7b787,0.5966504812240601,0.57046944
element-hq__element-web-f14374a51c153f64f313243f2df6ea4971db4e15,1.0045435428619385,0.5503302
element-hq__element-web-f3534b42df3dcfe36dc48bddbf14034085af6d30,1.5305168628692627,0.6812617
element-hq__element-web-f63160f38459fb552d00fcc60d4064977a9095a6,2.966445207595825,1.0476221
element-hq__element-web-fe14847bb9bb07cab1b9c6c54335ff22ca5e516a,6.658205032348633,3.0753212
flipt-io__flipt-02e21636c58e86c51119b63e0fb5ca7b813b07b1,6.705913066864014,2.905276
flipt-io__flipt-05d7234fa582df632f70a7cd10194d61bd7043b9,6.711380958557129,2.661632
flipt-io__flipt-0b119520afca1cf25c470ff4288c464d4510b944,-0.4703957140445709,0.61716205
flipt-io__flipt-0fd09def402258834b9d6c0eaa6d3b4ab93b4446,6.794541358947754,2.6688986
flipt-io__flipt-15b76cada1ef29cfa56b0fba36754be36243dded,-0.07876713573932648,0.57231444
flipt-io__flipt-1737085488ecdcd3299c8e61af45a8976d457b7e,6.6714019775390625,2.8615723
flipt-io__flipt-1dceb5edf3fa8f39495b939ef9cc0c3dd38fa17d,-0.5060317516326904,0.59654
flipt-io__flipt-21a935ad7886cc50c46852be21b37f363a926af0,0.5794229507446289,0.5415896
flipt-io__flipt-292fdaca9be39e6a921aaa8874c011d0fdd3e874,6.70890474319458,3.2381272
flipt-io__flipt-29d3f9db40c83434d0e3cc082af8baec64c391a9,-0.1882658749818802,0.5898502
flipt-io__flipt-2ca5dfb3513e4e786d2b037075617cccc286d5c3,6.707090854644775,3.0481286
flipt-io__flipt-2ce8a0331e8a8f63f2c1b555db8277ffe5aa2e63,6.780276775360107,3.3528588
flipt-io__flipt-2eac0df47b5ecc8bb05002d80383ceb08ab3620a,-0.17848818004131317,0.6122535
flipt-io__flipt-36e62baffae2132f78f9d34dc300a9baa2d7ae0e,6.694892883300781,3.2943964
flipt-io__flipt-381b90f718435c4694380b5fcd0d5cf8e3b5a25a,6.783785343170166,1.7652884
flipt-io__flipt-3b2c25ee8a3ac247c3fad13ad8d64ace34ec8ee7,2.048754930496216,0.91146386
flipt-io__flipt-3d5a345f94c2adc8a0eaa102c189c08ad4c0f8e8,6.697075843811035,1.6655499
flipt-io__flipt-3ef34d1fff012140ba86ab3cafec8f9934b492be,0.9833618998527527,0.6845629
flipt-io__flipt-40007b9d97e3862bcef8c20ae6c87b22ea0627f0,6.634893894195557,3.0570986
flipt-io__flipt-406f9396ad65696d58865b3a6283109cd4eaf40e,6.659483432769775,1.6485552
flipt-io__flipt-492cc0b158200089dceede3b1aba0ed28df3fb1d,6.7426958084106445,2.9491005
flipt-io__flipt-507170da0f7f4da330f6732bffdf11c4df7fc192,1.4879504442214966,0.7832763
flipt-io__flipt-518ec324b66a07fdd95464a5e9ca5fe7681ad8f9,6.8915510177612305,3.5637486
flipt-io__flipt-524f277313606f8cd29b299617d6565c01642e15,6.753985404968262,2.8753405
flipt-io__flipt-56a620b8fc9ef7a0819b47709aa541cdfdbba00b,6.773581504821777,4.5554156
flipt-io__flipt-5aef5a14890aa145c22d864a834694bae3a6f112,0.22507961094379425,0.58403325
flipt-io__flipt-5af0757e96dec4962a076376d1bedc79de0d4249,6.750833988189697,2.7959151
flipt-io__flipt-5c7037ececb0bead0a8eb56054e224bcd7ac5922,6.7033281326293945,3.419479
flipt-io__flipt-5ffba3406a7993d97ced4cc13658bee66150fcca,-2.495203733444214,0.9585372
flipt-io__flipt-65581fef4aa807540cb933753d085feb0d7e736f,6.642941951751709,2.777973
flipt-io__flipt-690672523398c2b6f6e4562f0bf9868664ab894f,6.677956581115723,3.676711
flipt-io__flipt-6fd0f9e2587f14ac1fdd1c229f0bcae0468c8daa,6.7824225425720215,3.9692597
flipt-io__flipt-6fe76d024ee0c50ddb09c86f4ae0bd4c208fd65f,-0.2286425083875656,0.6282395
flipt-io__flipt-7161f7b876773a911afdd804b281e52681cb7321,-0.13627715408802032,0.5958675
flipt-io__flipt-72d06db14d58692bfb4d07b1aa745a37b35956f3,2.0655853748321533,0.6676859
flipt-io__flipt-756f00f79ba8abf9fe53f3c6c818123b42eb7355,6.726891994476318,3.126759
flipt-io__flipt-84806a178447e766380cc66b14dee9c6eeb534f4,6.677632808685303,3.249569
flipt-io__flipt-86906cbfc3a5d3629a583f98e6301142f5f14bdb,6.804752826690674,2.9418344
flipt-io__flipt-8bd3604dc54b681f1f0f7dd52cbc70b3024184b6,2.945568084716797,1.1267612
flipt-io__flipt-967855b429f749c28c112b8cb1b15bc79157f973,1.507811188697815,0.70422
flipt-io__flipt-96820c3ad10b0b2305e8877b6b303f7fafdf815f,6.81990909576416,3.578306
flipt-io__flipt-9d25c18b79bc7829a6fb08ec9e8793d5d17e2868,6.872148036956787,3.5308945
flipt-io__flipt-9f8127f225a86245fa35dca4885c2daef824ee55,6.794508934020996,2.4780216
flipt-io__flipt-a0cbc0cb65ae601270bdbe3f5313e2dfd49c80e4,6.634467601776123,2.0242612
flipt-io__flipt-a42d38a1bb1df267c53d9d4a706cf34825ae3da9,6.762209415435791,3.335809
flipt-io__flipt-abaa5953795afb9c621605bb18cb32ac48b4508c,0.9652134776115417,0.60399884
flipt-io__flipt-aebaecd026f752b187f11328b0d464761b15d2ab,-0.9828600287437439,0.61913306
flipt-io__flipt-af7a0be46d15f0b63f16a868d13f3b48a838e7ce,6.651214599609375,3.427899
flipt-io__flipt-b2170346dc37cf42fda1386cd630f24821ad2ac5,-0.6023092865943909,0.6469782
flipt-io__flipt-b22f5f02e40b225b6b93fff472914973422e97c6,0.23780682682991028,0.54748374
flipt-io__flipt-b2393f07d893024ab1e47ea2081e0289e1f9d56f,0.9958400130271912,0.8278681
flipt-io__flipt-b2cd6a6dd73ca91b519015fd5924fde8d17f3f06,6.693390369415283,2.8195074
flipt-io__flipt-b3cd920bbb25e01fdb2dab66a5a913363bc62f6c,6.749495983123779,3.1305935
flipt-io__flipt-b433bd05ce405837804693bebd5f4b88d87133c8,2.919008731842041,1.0008713
flipt-io__flipt-b4bb5e13006a729bc0eed8fe6ea18cff54acdacb,0.2058456391096115,0.7286126
flipt-io__flipt-b68b8960b8a08540d5198d78c665a7eb0bea4008,2.005066156387329,0.73699486
flipt-io__flipt-b6cef5cdc0daff3ee99e5974ed60a1dc6b4b0d67,2.796482563018799,1.056642
flipt-io__flipt-c12967bc73fdf02054cf3ef8498c05e25f0a18c0,-1.4075695276260376,0.5998229
flipt-io__flipt-c154dd1a3590954dfd3b901555fc6267f646a289,1.414997935295105,0.7764655
flipt-io__flipt-c1728053367c753688f114ec26e703c8fdeda125,6.731900691986084,2.7216406
flipt-io__flipt-c188284ff0c094a4ee281afebebd849555ebee59,6.815366268157959,3.028888
flipt-io__flipt-c1fd7a81ef9f23e742501bfb26d914eb683262aa,6.643425464630127,3.3402834
flipt-io__flipt-c6a7b1fd933e763b1675281b30077e161fa115a1,7.010589599609375,3.3510132
flipt-io__flipt-c8d71ad7ea98d97546f01cce4ccb451dbcf37d3b,6.901378154754639,2.3184533
flipt-io__flipt-cd18e54a0371fa222304742c6312e9ac37ea86c1,6.645239353179932,4.0903454
flipt-io__flipt-cd2f3b0a9d4d8b8a6d3d56afab65851ecdc408e8,6.771284580230713,2.9765906
flipt-io__flipt-cf06f4ebfab7fa21eed3e5838592e8e44566957f,0.0823792964220047,0.50432205
flipt-io__flipt-d966559200183b713cdf3ea5007a7e0ba86a5afb,-0.23641367256641388,0.69837534
flipt-io__flipt-dae029cba7cdb98dfb1a6b416c00d324241e6063,2.0207412242889404,0.78112453
flipt-io__flipt-db1c3b100e231c62f0c90c2ab037614f20a2a63b,-0.14832331240177155,0.6040676
flipt-io__flipt-dbe263961b187e1c5d7fe34c65b000985a2da5a0,0.21586140990257263,0.6757571
flipt-io__flipt-e2bd19dafa7166c96b082fb2a59eb54b4be0d778,6.728697299957275,2.5697734
flipt-io__flipt-e42da21a07a5ae35835ec54f74004ebd58713874,0.9460484385490417,0.5364311
flipt-io__flipt-e50808c03e4b9d25a6a78af9c61a3b1616ea356b,6.705114841461182,2.1337893
flipt-io__flipt-e594593dae52badf80ffd27878d2275c7f0b20e9,6.777364253997803,3.9317977
flipt-io__flipt-e5fe37c379e1eec2dd3492c5737c0be761050b26,-0.16352084279060364,0.61620873
flipt-io__flipt-e88e93990e3ec1e7697754b423decc510d5dd5fe,0.6117229461669922,0.6008401
