subject_id,theta
mini-swe-agent_gpt-5-codex_at_openai,1.6491936445236206
claude-code_claude-sonnet-4-5-20250929_at_anthropic,1.1506670713424683
openhands_claude-opus-4-1-20250805_at_anthropic,0.9749515056610107
terminus-2_gpt-5_1-codex_at_openai,1.4735362529754639
claude-code_minimax-m2_1_at_minimax,0.8009508848190308
terminus-2_moonshotai/kimi-k2-thinking_at_together_ai,0.38821327686309814
goose_claude-haiku-4-5_at_anthropic,0.1724148988723755
terminus-2_gpt-5_at_openai,1.2625408172607422
mini-swe-agent_claude-opus-4-1-20250805_at_anthropic,0.1254986822605133
spoox-m_gpt-5-mini_at_openai,0.39124423265457153
claude-code_claude-opus-4-1-20250805_at_anthropic,0.5006210207939148
mini-swe-agent_gpt-5_at_openai,0.4175371825695038
terminus-2_gemini-2_5-pro_at_gemini,0.7474368810653687
codex_gpt-5-mini_at_openai,0.5306934118270874
terminus-2_accounts/fireworks/models/minimax-m2_at_fireworks_ai,-0.20295804738998413
mini-swe-agent_claude-haiku-4-5-20251001_at_anthropic,-0.5019733309745789
terminus-2_minimax-m2_1_at_openai,0.3997209966182709
openhands_gpt-5-mini_at_openai,-0.15120208263397217
terminus-2_claude-haiku-4-5-20251001_at_anthropic,-0.4032912254333496
terminus-2_moonshotai/kimi-k2-instruct-0905_at_together_ai,-0.6813198328018188
claude-code_claude-haiku-4-5-20251001_at_anthropic,-0.634692370891571
aone-agent_qwen/qwen3-coder-480b-a35b-instruct-fp8_at_modelscope,-0.6983314156532288
openhands_grok-4-0709_at_xai,0.34121209383010864
openhands_moonshotai/kimi-k2-instruct-0905_at_together_ai,-0.6740519404411316
mini-swe-agent_gemini-2_5-pro_at_gemini,-0.2577647268772125
mini-swe-agent_grok-code-fast-1_at_xai,-0.35328155755996704
openhands_qwen/qwen3-coder-480b-a35b-instruct-fp8_at_together_ai,-0.5619567632675171
mini-swe-agent_grok-4-0709_at_xai,-0.2212262600660324
terminus-2_accounts/fireworks/models/glm-4p6_at_fireworks_ai,-0.5098186135292053
terminus-2_gpt-5-mini_at_openai,-0.7021272778511047
terminus-2_qwen/qwen3-coder-480b-a35b-instruct-fp8_at_together_ai,-0.4565434753894806
terminus-2_grok-4-0709_at_xai,-0.4344264268875122
mini-swe-agent_gpt-5-mini_at_openai,-1.020430088043213
gemini-cli_gemini-2_5-pro_at_gemini,-0.6570548415184021
terminus-2_openai/gpt-oss-120b_at_together_ai,-0.9211311936378479
mini-swe-agent_gemini-2_5-flash_at_gemini,-0.9012587070465088
terminus-2_gemini-2_5-flash_at_gemini,-1.4620130062103271
openhands_gemini-2_5-pro_at_gemini,-1.2470619678497314
openhands_gemini-2_5-flash_at_gemini,-1.470237135887146
gemini-cli_gemini-2_5-flash_at_gemini,-1.8942558765411377
mini-swe-agent_openai/gpt-oss-120b_at_together_ai,-2.0963518619537354
terminus-2_grok-code-fast-1_at_xai,-1.510253667831421
openhands_claude-haiku-4-5-20251001_at_anthropic,-1.399793267250061
codex_gpt-5-nano_at_openai,-2.078498601913452
openhands_gpt-5-nano_at_openai,-2.753706693649292
terminus-2_gpt-5-nano_at_openai,-2.7994861602783203
mini-swe-agent_gpt-5-nano_at_openai,-2.7808566093444824
mini-swe-agent_openai/gpt-oss-20b_at_together_ai,-4.557474613189697
terminus-2_openai/gpt-oss-20b_at_together_ai,-3.7423667907714844
