,b,b_std
pydata__xarray-3677,-2.809276580810547,0.3135535
pydata__xarray-3993,1.0538723468780518,0.23089443
pydata__xarray-4075,-4.105659484863281,0.42112252
pydata__xarray-4094,0.4454667866230011,0.2846258
pydata__xarray-4356,-2.7716896533966064,0.35229445
pydata__xarray-4629,-4.828526020050049,0.5090223
pydata__xarray-4687,1.96653413772583,0.26972347
pydata__xarray-4695,0.796745777130127,0.20992787
pydata__xarray-4966,-2.3216664791107178,0.3088283
pydata__xarray-6461,-1.4461119174957275,0.22510208
pydata__xarray-6599,1.3902474641799927,0.2225851
pydata__xarray-6721,0.5428233742713928,0.25195873
pydata__xarray-6744,0.24100372195243835,0.20922077
pydata__xarray-6938,3.61329984664917,0.32179707
pydata__xarray-6992,9.13329029083252,2.223922
pydata__xarray-7229,8.986681938171387,1.6334
pydata__xarray-7233,-2.306044578552246,0.2626636
pydata__xarray-7393,0.46185576915740967,0.24852575
pylint-dev__pylint-4551,9.149645805358887,1.7856916
pylint-dev__pylint-4604,9.547261238098145,0.8067906
pylint-dev__pylint-4661,9.296432495117188,1.9990222
pylint-dev__pylint-4970,2.634415864944458,0.21666375
pylint-dev__pylint-6386,2.0103561878204346,0.26764128
pylint-dev__pylint-6528,0.8914338946342468,0.23745576
pylint-dev__pylint-6903,-5.708675384521484,0.5137252
pylint-dev__pylint-7080,2.5110840797424316,0.24241434
pylint-dev__pylint-7277,-1.7788658142089844,0.28642783
pylint-dev__pylint-8898,3.8807287216186523,0.32122457
pytest-dev__pytest-10051,1.5770535469055176,0.24623466
pytest-dev__pytest-10081,-0.9977003931999207,0.2048204
pytest-dev__pytest-10356,8.887797355651855,1.7220426
pytest-dev__pytest-5262,-1.0864572525024414,0.23093826
pytest-dev__pytest-5631,-1.1473290920257568,0.3087849
pytest-dev__pytest-5787,1.914271354675293,0.2728174
pytest-dev__pytest-5809,-5.417993545532227,0.6508151
pytest-dev__pytest-5840,5.478274822235107,0.6443737
pytest-dev__pytest-6197,2.1829066276550293,0.32773325
pytest-dev__pytest-6202,-4.808465957641602,0.39295137
pytest-dev__pytest-7205,-0.6563670039176941,0.22028203
pytest-dev__pytest-7236,-0.42574262619018555,0.30499685
pytest-dev__pytest-7324,1.5236961841583252,0.25494653
pytest-dev__pytest-7432,-1.053597092628479,0.29276827
pytest-dev__pytest-7490,0.355562686920166,0.18727912
pytest-dev__pytest-7521,-0.5938904881477356,0.21401204
pytest-dev__pytest-7571,-1.7910655736923218,0.31793794
pytest-dev__pytest-7982,-3.2058353424072266,0.3573875
pytest-dev__pytest-8399,-4.035729885101318,0.36543632
scikit-learn__scikit-learn-10297,-3.4724619388580322,0.4181965
scikit-learn__scikit-learn-10844,-5.655696392059326,0.65563667
scikit-learn__scikit-learn-10908,0.32806825637817383,0.25363958
scikit-learn__scikit-learn-11310,-2.4606740474700928,0.32761046
scikit-learn__scikit-learn-11578,-3.6231770515441895,0.59364885
scikit-learn__scikit-learn-12585,-5.303764343261719,0.54479027
scikit-learn__scikit-learn-12682,0.16090258955955505,0.20271808
scikit-learn__scikit-learn-12973,-1.155780553817749,0.28028917
scikit-learn__scikit-learn-13124,0.40619757771492004,0.22815405
scikit-learn__scikit-learn-13135,-2.0465447902679443,0.23360029
scikit-learn__scikit-learn-13142,-1.554714560508728,0.2445386
scikit-learn__scikit-learn-13328,-3.0624992847442627,0.39386654
scikit-learn__scikit-learn-13439,-3.353473424911499,0.31634623
scikit-learn__scikit-learn-13496,-2.2671146392822266,0.3012371
scikit-learn__scikit-learn-13779,-2.782249927520752,0.3268358
scikit-learn__scikit-learn-14053,-2.2796523571014404,0.2684762
scikit-learn__scikit-learn-14087,0.6504455804824829,0.24530701
scikit-learn__scikit-learn-14141,-4.059613227844238,0.4939682
scikit-learn__scikit-learn-14496,-4.716921806335449,0.52775294
scikit-learn__scikit-learn-14629,3.0690689086914062,0.38282007
scikit-learn__scikit-learn-14710,-1.8169242143630981,0.23551446
scikit-learn__scikit-learn-14894,-4.194840431213379,0.47446185
scikit-learn__scikit-learn-14983,1.3054271936416626,0.2426733
scikit-learn__scikit-learn-15100,-3.600050926208496,0.47927272
scikit-learn__scikit-learn-25102,1.4803104400634766,0.19158298
scikit-learn__scikit-learn-25232,-1.1503617763519287,0.31547102
scikit-learn__scikit-learn-25747,3.0907952785491943,0.28353396
scikit-learn__scikit-learn-25931,-1.139519453048706,0.31656763
scikit-learn__scikit-learn-25973,-0.9219326972961426,0.23317929
scikit-learn__scikit-learn-26194,5.023246765136719,0.5167333
scikit-learn__scikit-learn-26323,-2.0466086864471436,0.24420276
scikit-learn__scikit-learn-9288,-1.4175825119018555,0.23505591
sphinx-doc__sphinx-10323,0.7184253334999084,0.20523027
sphinx-doc__sphinx-10435,5.3252058029174805,0.5118371
sphinx-doc__sphinx-10449,0.316433310508728,0.23539616
sphinx-doc__sphinx-10466,-1.4488400220870972,0.25553012
sphinx-doc__sphinx-10614,5.514910697937012,0.737398
sphinx-doc__sphinx-10673,0.02226267382502556,0.24111
sphinx-doc__sphinx-11445,0.9265055656433105,0.18990703
sphinx-doc__sphinx-11510,9.301613807678223,0.9683965
sphinx-doc__sphinx-7440,-0.9431490302085876,0.23259035
sphinx-doc__sphinx-7454,0.8748064637184143,0.20138176
sphinx-doc__sphinx-7462,9.340235710144043,0.4907912
sphinx-doc__sphinx-7590,6.108062744140625,0.66738594
sphinx-doc__sphinx-7748,9.053203582763672,1.779174
sphinx-doc__sphinx-7757,0.3409198224544525,0.23682784
sphinx-doc__sphinx-7889,-0.9256409406661987,0.23475
sphinx-doc__sphinx-7910,-0.38421645760536194,0.19006169
sphinx-doc__sphinx-7985,4.572503566741943,0.4660525
sphinx-doc__sphinx-8035,-0.0011600530706346035,0.23306596
sphinx-doc__sphinx-8056,2.921300172805786,0.22853146
sphinx-doc__sphinx-8120,-0.6475920081138611,0.21600975
sphinx-doc__sphinx-8265,3.3971714973449707,0.3589015
sphinx-doc__sphinx-8269,-0.7838526964187622,0.26531768
sphinx-doc__sphinx-8459,0.26675206422805786,0.22122823
sphinx-doc__sphinx-8475,-1.3143694400787354,0.26622918
sphinx-doc__sphinx-8548,3.4734890460968018,0.2941073
sphinx-doc__sphinx-8551,1.0332973003387451,0.23687443
sphinx-doc__sphinx-8593,0.753070592880249,0.29424345
sphinx-doc__sphinx-8595,-1.7109607458114624,0.25595218
sphinx-doc__sphinx-8621,1.3898186683654785,0.21001403
sphinx-doc__sphinx-8638,3.845715045928955,0.42384338
sphinx-doc__sphinx-8721,-2.588430643081665,0.36160392
sphinx-doc__sphinx-9229,6.430122375488281,1.0102655
sphinx-doc__sphinx-9230,1.531835913658142,0.20753755
sphinx-doc__sphinx-9258,1.534838318824768,0.18245041
sphinx-doc__sphinx-9281,-0.7515458464622498,0.1985588
sphinx-doc__sphinx-9320,-2.6670143604278564,0.33012524
sphinx-doc__sphinx-9367,-2.706834316253662,0.27496365
sphinx-doc__sphinx-9461,9.155046463012695,2.0693085
sphinx-doc__sphinx-9591,1.5852210521697998,0.25431114
sphinx-doc__sphinx-9602,4.061330318450928,0.42792687
sphinx-doc__sphinx-9658,1.6252192258834839,0.2571905
sphinx-doc__sphinx-9673,-0.010577993467450142,0.17186901
sphinx-doc__sphinx-9698,-1.8370811939239502,0.26085484
sphinx-doc__sphinx-9711,-1.895168423652649,0.22670034
sympy__sympy-11618,-1.8620104789733887,0.2532251
sympy__sympy-12096,-3.5464859008789062,0.3350042
sympy__sympy-12419,0.33087095618247986,0.21637937
sympy__sympy-12481,-0.8552353382110596,0.22309375
sympy__sympy-12489,2.916172504425049,0.32129252
sympy__sympy-13031,1.9923738241195679,0.24910097
sympy__sympy-13091,2.5987346172332764,0.22867541
sympy__sympy-13372,-2.0469512939453125,0.224762
sympy__sympy-13480,-4.1467976570129395,0.45468202
sympy__sympy-13551,1.4657028913497925,0.1873894
sympy__sympy-13615,1.2432223558425903,0.27861282
sympy__sympy-13647,-2.201904773712158,0.2843069
sympy__sympy-13757,0.5325585603713989,0.29744816
sympy__sympy-13798,4.095947265625,0.39638138
sympy__sympy-13852,8.827885627746582,1.8955485
sympy__sympy-13877,1.8960212469100952,0.31620258
sympy__sympy-13878,0.5021897554397583,0.21781416
sympy__sympy-13974,2.702869176864624,0.20854948
sympy__sympy-14248,4.112523555755615,0.450156
sympy__sympy-14531,-0.4344537854194641,0.2153714
sympy__sympy-14711,-2.391366720199585,0.3118049
sympy__sympy-14976,0.5854936242103577,0.20982482
sympy__sympy-15017,0.9444738030433655,0.23559958
sympy__sympy-15345,0.6501067876815796,0.18419021
sympy__sympy-15349,-1.246575951576233,0.2673696
sympy__sympy-15599,2.4172439575195312,0.2904312
sympy__sympy-15809,-0.5708969831466675,0.26220667
sympy__sympy-15875,0.2745510935783386,0.22178958
sympy__sympy-15976,2.3976593017578125,0.22589083
sympy__sympy-16450,-2.1561410427093506,0.3039133
sympy__sympy-16597,8.639738082885742,1.5648732
sympy__sympy-16766,-3.5664799213409424,0.39326537
sympy__sympy-16792,0.12097848206758499,0.22668293
sympy__sympy-16886,-3.2390031814575195,0.44871172
sympy__sympy-17139,-0.6621979475021362,0.24313924
sympy__sympy-17318,3.677173376083374,0.26616302
sympy__sympy-17630,6.395373821258545,0.8670656
sympy__sympy-17655,-0.7915154695510864,0.21912417
sympy__sympy-18189,-1.10629403591156,0.2621301
sympy__sympy-18199,6.400547981262207,0.96034974
sympy__sympy-18211,0.4881476163864136,0.21457836
sympy__sympy-18698,2.014535903930664,0.21608093
sympy__sympy-18763,0.6915277242660522,0.16335662
sympy__sympy-19040,2.681403160095215,0.31379756
sympy__sympy-19346,-1.9316660165786743,0.24895631
sympy__sympy-19495,0.25457748770713806,0.25205538
sympy__sympy-19637,-2.9341511726379395,0.2603671
sympy__sympy-19783,0.7083424925804138,0.23929079
sympy__sympy-19954,-1.8576467037200928,0.2650002
sympy__sympy-20154,-1.7725635766983032,0.23782608
sympy__sympy-20428,9.240370750427246,2.0132961
sympy__sympy-20438,9.14699935913086,2.0701602
sympy__sympy-20590,0.48571938276290894,0.21688181
sympy__sympy-20801,-0.7026910781860352,0.20341915
sympy__sympy-20916,4.477663993835449,0.55131763
sympy__sympy-21379,0.9570162892341614,0.21031083
sympy__sympy-21596,6.423633575439453,1.0251089
sympy__sympy-21612,4.46373176574707,0.578067
sympy__sympy-21847,-2.6507787704467773,0.24189255
sympy__sympy-21930,8.895514488220215,1.6704243
sympy__sympy-22080,5.505058765411377,0.7699025
sympy__sympy-22456,-1.3375589847564697,0.2948463
sympy__sympy-22714,-1.9585710763931274,0.32295936
sympy__sympy-22914,-3.175386905670166,0.44368333
sympy__sympy-23262,-0.8762297034263611,0.24509893
sympy__sympy-23413,2.9048287868499756,0.28311163
sympy__sympy-23534,-1.55281662940979,0.1908802
sympy__sympy-23824,-2.1907918453216553,0.26298454
sympy__sympy-23950,-0.7713068127632141,0.20546192
sympy__sympy-24066,-1.3328107595443726,0.28431726
sympy__sympy-24213,-3.9419922828674316,0.46143422
sympy__sympy-24443,-2.6518378257751465,0.29606012
sympy__sympy-24539,-3.2617990970611572,0.38631034
sympy__sympy-24562,0.7589153051376343,0.14866932
sympy__sympy-24661,-1.4429072141647339,0.26633212
